class,id,order,task_dif,time,score,cal,time_on_task,length_writing,time.,task_motive
2,50,s2c,complex,4,69.93,lex_Vocd,31,370,even,3.3333333333333335
2,50,s2c,complex,4,1.66,lex_WRDFRQmc,31,370,even,3.3333333333333335
2,51,c2s,complex,1,15.94,com_MLTU,40,362,odd,3.6666666666666665
2,51,c2s,complex,1,0.63,com_DC/T,40,362,odd,3.6666666666666665
2,51,c2s,complex,1,1.87,com_CN/T,40,362,odd,3.6666666666666665
2,51,c2s,complex,1,1.2831,com_CN/C,40,362,odd,3.6666666666666665
2,51,c2s,complex,1,0.51,ac_EFC/C,40,362,odd,3.6666666666666665
2,51,c2s,complex,1,74.13,lex_Vocd,40,362,odd,3.6666666666666665
2,51,c2s,complex,1,1.76,lex_WRDFRQmc,40,362,odd,3.6666666666666665
2,51,c2s,simple,2,15.32,com_MLTU,34,398,even,2
2,51,c2s,simple,2,0.41,com_DC/T,34,398,even,2
2,51,c2s,simple,2,1.48,com_CN/T,34,398,even,2
2,51,c2s,simple,2,0.7143,com_CN/C,34,398,even,2
2,51,c2s,simple,2,0.54,ac_EFC/C,34,398,even,2
2,51,c2s,simple,2,73.66,lex_Vocd,34,398,even,2
2,51,c2s,simple,2,1.71,lex_WRDFRQmc,34,398,even,2
2,51,c2s,complex,3,18.39,com_MLTU,38,418,odd,3.111111111111111
2,51,c2s,complex,3,0.79,com_DC/T,38,418,odd,3.111111111111111
2,51,c2s,complex,3,1.97,com_CN/T,38,418,odd,3.111111111111111
2,51,c2s,complex,3,0.9856,com_CN/C,38,418,odd,3.111111111111111
2,51,c2s,complex,3,0.69,ac_EFC/C,38,418,odd,3.111111111111111
2,51,c2s,complex,3,72.89,lex_Vocd,38,418,odd,3.111111111111111
2,51,c2s,complex,3,1.67,lex_WRDFRQmc,38,418,odd,3.111111111111111
2,51,c2s,simple,4,16.93,com_MLTU,27,428,even,1.6666666666666667
2,51,c2s,simple,4,0.68,com_DC/T,27,428,even,1.6666666666666667
2,51,c2s,simple,4,1.88,com_CN/T,27,428,even,1.6666666666666667
2,51,c2s,simple,4,1.18,com_CN/C,27,428,even,1.6666666666666667
2,51,c2s,simple,4,0.48,ac_EFC/C,27,428,even,1.6666666666666667
2,51,c2s,simple,4,79.52,lex_Vocd,27,428,even,1.6666666666666667
2,51,c2s,simple,4,1.71,lex_WRDFRQmc,27,428,even,1.6666666666666667
2,52,c2s,complex,1,17.19,com_MLTU,44,307,odd,3.111111111111111
2,52,c2s,complex,1,0.45,com_DC/T,44,307,odd,3.111111111111111
2,52,c2s,complex,1,1.86,com_CN/T,44,307,odd,3.111111111111111
2,52,c2s,complex,1,1.0452,com_CN/C,44,307,odd,3.111111111111111
2,52,c2s,complex,1,0.53,ac_EFC/C,44,307,odd,3.111111111111111
2,52,c2s,complex,1,65.49,lex_Vocd,44,307,odd,3.111111111111111
2,52,c2s,complex,1,1.93,lex_WRDFRQmc,44,307,odd,3.111111111111111
2,52,c2s,simple,2,17.53,com_MLTU,37,377,even,2.888888888888889
2,52,c2s,simple,2,0.62,com_DC/T,37,377,even,2.888888888888889
2,52,c2s,simple,2,1.82,com_CN/T,37,377,even,2.888888888888889
2,52,c2s,simple,2,0.9444,com_CN/C,37,377,even,2.888888888888889
2,52,c2s,simple,2,0.61,ac_EFC/C,37,377,even,2.888888888888889
2,52,c2s,simple,2,77.29,lex_Vocd,37,377,even,2.888888888888889
2,52,c2s,simple,2,1.66,lex_WRDFRQmc,37,377,even,2.888888888888889
2,52,c2s,complex,3,16.98,com_MLTU,39,330,odd,3.3333333333333335
2,52,c2s,complex,3,0.66,com_DC/T,39,330,odd,3.3333333333333335
2,52,c2s,complex,3,1.88,com_CN/T,39,330,odd,3.3333333333333335
2,52,c2s,complex,3,1.1723,com_CN/C,39,330,odd,3.3333333333333335
2,52,c2s,complex,3,0.67,ac_EFC/C,39,330,odd,3.3333333333333335
2,52,c2s,complex,3,70.91,lex_Vocd,39,330,odd,3.3333333333333335
2,52,c2s,complex,3,1.65,lex_WRDFRQmc,39,330,odd,3.3333333333333335
2,52,c2s,simple,4,17.27,com_MLTU,30,393,even,1
2,52,c2s,simple,4,0.85,com_DC/T,30,393,even,1
2,52,c2s,simple,4,1.95,com_CN/T,30,393,even,1
2,52,c2s,simple,4,0.99,com_CN/C,30,393,even,1
2,52,c2s,simple,4,0.51,ac_EFC/C,30,393,even,1
2,52,c2s,simple,4,74.59,lex_Vocd,30,393,even,1
2,52,c2s,simple,4,1.85,lex_WRDFRQmc,30,393,even,1
2,53,c2s,complex,1,14.36,com_MLTU,37,330,odd,3.5555555555555554
2,53,c2s,complex,1,0.69,com_DC/T,37,330,odd,3.5555555555555554
2,53,c2s,complex,1,1.91,com_CN/T,37,330,odd,3.5555555555555554
2,53,c2s,complex,1,0.7988,com_CN/C,37,330,odd,3.5555555555555554
2,53,c2s,complex,1,0.48,ac_EFC/C,37,330,odd,3.5555555555555554
2,53,c2s,complex,1,62.29,lex_Vocd,37,330,odd,3.5555555555555554
2,53,c2s,complex,1,1.79,lex_WRDFRQmc,37,330,odd,3.5555555555555554
2,53,c2s,simple,2,17.92,com_MLTU,34,335,even,3.3333333333333335
2,53,c2s,simple,2,0.89,com_DC/T,34,335,even,3.3333333333333335
2,53,c2s,simple,2,1.59,com_CN/T,34,335,even,3.3333333333333335
2,53,c2s,simple,2,0.92,com_CN/C,34,335,even,3.3333333333333335
2,53,c2s,simple,2,0.62,ac_EFC/C,34,335,even,3.3333333333333335
2,53,c2s,simple,2,68.12,lex_Vocd,34,335,even,3.3333333333333335
2,53,c2s,simple,2,1.71,lex_WRDFRQmc,34,335,even,3.3333333333333335
2,53,c2s,complex,3,19.21,com_MLTU,36,380,odd,3.3333333333333335
2,53,c2s,complex,3,0.59,com_DC/T,36,380,odd,3.3333333333333335
2,53,c2s,complex,3,1.85,com_CN/T,36,380,odd,3.3333333333333335
2,53,c2s,complex,3,1.2851,com_CN/C,36,380,odd,3.3333333333333335
2,53,c2s,complex,3,0.59,ac_EFC/C,36,380,odd,3.3333333333333335
2,53,c2s,complex,3,68.73,lex_Vocd,36,380,odd,3.3333333333333335
2,53,c2s,complex,3,1.68,lex_WRDFRQmc,36,380,odd,3.3333333333333335
2,53,c2s,simple,4,16.82,com_MLTU,29,383,even,1.3333333333333333
2,53,c2s,simple,4,0.78,com_DC/T,29,383,even,1.3333333333333333
2,53,c2s,simple,4,1.98,com_CN/T,29,383,even,1.3333333333333333
2,53,c2s,simple,4,0.78,com_CN/C,29,383,even,1.3333333333333333
2,53,c2s,simple,4,0.56,ac_EFC/C,29,383,even,1.3333333333333333
2,53,c2s,simple,4,82.83,lex_Vocd,29,383,even,1.3333333333333333
2,53,c2s,simple,4,1.76,lex_WRDFRQmc,29,383,even,1.3333333333333333
2,54,c2s,complex,1,15.82,com_MLTU,34,314,odd,3.888888888888889
2,54,c2s,complex,1,0.63,com_DC/T,34,314,odd,3.888888888888889
2,54,c2s,complex,1,1.82,com_CN/T,34,314,odd,3.888888888888889
2,54,c2s,complex,1,1.4653,com_CN/C,34,314,odd,3.888888888888889
2,54,c2s,complex,1,0.5,ac_EFC/C,34,314,odd,3.888888888888889
2,54,c2s,complex,1,63.44,lex_Vocd,34,314,odd,3.888888888888889
2,54,c2s,complex,1,1.92,lex_WRDFRQmc,34,314,odd,3.888888888888889
2,54,c2s,simple,2,19.21,com_MLTU,27,336,even,3.4444444444444446
2,54,c2s,simple,2,0.87,com_DC/T,27,336,even,3.4444444444444446
2,54,c2s,simple,2,1.94,com_CN/T,27,336,even,3.4444444444444446
2,54,c2s,simple,2,1.7692,com_CN/C,27,336,even,3.4444444444444446
2,54,c2s,simple,2,0.48,ac_EFC/C,27,336,even,3.4444444444444446
2,54,c2s,simple,2,62.71,lex_Vocd,27,336,even,3.4444444444444446
2,54,c2s,simple,2,1.78,lex_WRDFRQmc,27,336,even,3.4444444444444446
2,54,c2s,complex,3,17.49,com_MLTU,31,342,odd,3.6666666666666665
2,54,c2s,complex,3,0.78,com_DC/T,31,342,odd,3.6666666666666665
2,54,c2s,complex,3,1.86,com_CN/T,31,342,odd,3.6666666666666665
2,54,c2s,complex,3,1.2988,com_CN/C,31,342,odd,3.6666666666666665
2,54,c2s,complex,3,0.63,ac_EFC/C,31,342,odd,3.6666666666666665
2,54,c2s,complex,3,72.29,lex_Vocd,31,342,odd,3.6666666666666665
2,54,c2s,complex,3,1.85,lex_WRDFRQmc,31,342,odd,3.6666666666666665
2,54,c2s,simple,4,15.41,com_MLTU,25,451,even,1.6666666666666667
2,54,c2s,simple,4,0.62,com_DC/T,25,451,even,1.6666666666666667
2,54,c2s,simple,4,1.94,com_CN/T,25,451,even,1.6666666666666667
2,54,c2s,simple,4,0.93,com_CN/C,25,451,even,1.6666666666666667
2,54,c2s,simple,4,0.48,ac_EFC/C,25,451,even,1.6666666666666667
2,54,c2s,simple,4,71.45,lex_Vocd,25,451,even,1.6666666666666667
2,54,c2s,simple,4,1.85,lex_WRDFRQmc,25,451,even,1.6666666666666667
2,55,c2s,complex,1,15.1,com_MLTU,32,396,odd,4
2,55,c2s,complex,1,0.51,com_DC/T,32,396,odd,4
2,55,c2s,complex,1,1.75,com_CN/T,32,396,odd,4
2,55,c2s,complex,1,0.8355,com_CN/C,32,396,odd,4
2,55,c2s,complex,1,0.51,ac_EFC/C,32,396,odd,4
2,55,c2s,complex,1,62.07,lex_Vocd,32,396,odd,4
2,55,c2s,complex,1,1.73,lex_WRDFRQmc,32,396,odd,4
2,55,c2s,simple,2,16.89,com_MLTU,28,346,even,1.6666666666666667
2,55,c2s,simple,2,0.95,com_DC/T,28,346,even,1.6666666666666667
2,55,c2s,simple,2,1.91,com_CN/T,28,346,even,1.6666666666666667
2,55,c2s,simple,2,1.2222,com_CN/C,28,346,even,1.6666666666666667
2,55,c2s,simple,2,0.69,ac_EFC/C,28,346,even,1.6666666666666667
2,55,c2s,simple,2,65.19,lex_Vocd,28,346,even,1.6666666666666667
2,55,c2s,simple,2,1.56,lex_WRDFRQmc,28,346,even,1.6666666666666667
2,55,c2s,complex,3,16.34,com_MLTU,31,411,odd,3.4444444444444446
2,55,c2s,complex,3,0.85,com_DC/T,31,411,odd,3.4444444444444446
2,55,c2s,complex,3,1.99,com_CN/T,31,411,odd,3.4444444444444446
2,55,c2s,complex,3,1.0645,com_CN/C,31,411,odd,3.4444444444444446
2,55,c2s,complex,3,0.71,ac_EFC/C,31,411,odd,3.4444444444444446
2,55,c2s,complex,3,80.27,lex_Vocd,31,411,odd,3.4444444444444446
2,55,c2s,complex,3,1.89,lex_WRDFRQmc,31,411,odd,3.4444444444444446
2,55,c2s,simple,4,16.92,com_MLTU,24,374,even,1.5555555555555556
2,55,c2s,simple,4,0.71,com_DC/T,24,374,even,1.5555555555555556
2,55,c2s,simple,4,1.86,com_CN/T,24,374,even,1.5555555555555556
2,55,c2s,simple,4,0.97,com_CN/C,24,374,even,1.5555555555555556
2,55,c2s,simple,4,0.67,ac_EFC/C,24,374,even,1.5555555555555556
2,55,c2s,simple,4,69.82,lex_Vocd,24,374,even,1.5555555555555556
2,55,c2s,simple,4,1.72,lex_WRDFRQmc,24,374,even,1.5555555555555556
2,56,c2s,complex,1,14.81,com_MLTU,36,409,odd,4
2,56,c2s,complex,1,0.79,com_DC/T,36,409,odd,4
2,56,c2s,complex,1,1.91,com_CN/T,36,409,odd,4
2,56,c2s,complex,1,1.2892,com_CN/C,36,409,odd,4
2,56,c2s,complex,1,0.64,ac_EFC/C,36,409,odd,4
2,56,c2s,complex,1,78.29,lex_Vocd,36,409,odd,4
2,56,c2s,complex,1,1.67,lex_WRDFRQmc,36,409,odd,4
2,56,c2s,simple,2,16.02,com_MLTU,31,449,even,2.5555555555555554
2,56,c2s,simple,2,0.88,com_DC/T,31,449,even,2.5555555555555554
2,56,c2s,simple,2,1.89,com_CN/T,31,449,even,2.5555555555555554
2,56,c2s,simple,2,1.4615,com_CN/C,31,449,even,2.5555555555555554
2,56,c2s,simple,2,0.71,ac_EFC/C,31,449,even,2.5555555555555554
2,56,c2s,simple,2,73.84,lex_Vocd,31,449,even,2.5555555555555554
2,56,c2s,simple,2,1.74,lex_WRDFRQmc,31,449,even,2.5555555555555554
2,56,c2s,complex,3,16.23,com_MLTU,33,345,odd,3.888888888888889
2,56,c2s,complex,3,0.69,com_DC/T,33,345,odd,3.888888888888889
2,56,c2s,complex,3,1.95,com_CN/T,33,345,odd,3.888888888888889
2,56,c2s,complex,3,1.0837,com_CN/C,33,345,odd,3.888888888888889
2,56,c2s,complex,3,0.62,ac_EFC/C,33,345,odd,3.888888888888889
2,56,c2s,complex,3,69.67,lex_Vocd,33,345,odd,3.888888888888889
2,56,c2s,complex,3,1.76,lex_WRDFRQmc,33,345,odd,3.888888888888889
2,56,c2s,simple,4,15.61,com_MLTU,25,484,even,1.3333333333333333
2,56,c2s,simple,4,0.64,com_DC/T,25,484,even,1.3333333333333333
2,56,c2s,simple,4,1.79,com_CN/T,25,484,even,1.3333333333333333
2,56,c2s,simple,4,0.81,com_CN/C,25,484,even,1.3333333333333333
2,56,c2s,simple,4,0.58,ac_EFC/C,25,484,even,1.3333333333333333
2,56,c2s,simple,4,69.71,lex_Vocd,25,484,even,1.3333333333333333
2,56,c2s,simple,4,1.74,lex_WRDFRQmc,25,484,even,1.3333333333333333
2,57,c2s,complex,1,18.73,com_MLTU,33,371,odd,4.666666666666667
2,57,c2s,complex,1,0.65,com_DC/T,33,371,odd,4.666666666666667
2,57,c2s,complex,1,1.81,com_CN/T,33,371,odd,4.666666666666667
2,57,c2s,complex,1,0.9271,com_CN/C,33,371,odd,4.666666666666667
2,57,c2s,complex,1,0.59,ac_EFC/C,33,371,odd,4.666666666666667
2,57,c2s,complex,1,75.88,lex_Vocd,33,371,odd,4.666666666666667
2,57,c2s,complex,1,1.65,lex_WRDFRQmc,33,371,odd,4.666666666666667
2,57,c2s,simple,2,15.58,com_MLTU,29,445,even,2
2,57,c2s,simple,2,0.81,com_DC/T,29,445,even,2
2,57,c2s,simple,2,1.93,com_CN/T,29,445,even,2
2,57,c2s,simple,2,1.7727,com_CN/C,29,445,even,2
2,57,c2s,simple,2,0.72,ac_EFC/C,29,445,even,2
2,57,c2s,simple,2,62.94,lex_Vocd,29,445,even,2
2,57,c2s,simple,2,1.53,lex_WRDFRQmc,29,445,even,2
2,57,c2s,complex,3,17.14,com_MLTU,30,378,odd,3.4444444444444446
2,57,c2s,complex,3,0.79,com_DC/T,30,378,odd,3.4444444444444446
2,57,c2s,complex,3,1.93,com_CN/T,30,378,odd,3.4444444444444446
2,57,c2s,complex,3,0.9893,com_CN/C,30,378,odd,3.4444444444444446
2,57,c2s,complex,3,0.63,ac_EFC/C,30,378,odd,3.4444444444444446
2,57,c2s,complex,3,71.59,lex_Vocd,30,378,odd,3.4444444444444446
2,57,c2s,complex,3,1.84,lex_WRDFRQmc,30,378,odd,3.4444444444444446
2,57,c2s,simple,4,16.18,com_MLTU,26,455,even,1.222222222222222
2,57,c2s,simple,4,0.67,com_DC/T,26,455,even,1.222222222222222
2,57,c2s,simple,4,1.92,com_CN/T,26,455,even,1.222222222222222
2,57,c2s,simple,4,0.89,com_CN/C,26,455,even,1.222222222222222
2,57,c2s,simple,4,0.57,ac_EFC/C,26,455,even,1.222222222222222
2,57,c2s,simple,4,68.93,lex_Vocd,26,455,even,1.222222222222222
2,57,c2s,simple,4,1.89,lex_WRDFRQmc,26,455,even,1.222222222222222
2,58,c2s,complex,1,15.44,com_MLTU,41,415,odd,3.888888888888889
2,58,c2s,complex,1,0.73,com_DC/T,41,415,odd,3.888888888888889
2,58,c2s,complex,1,1.79,com_CN/T,41,415,odd,3.888888888888889
2,58,c2s,complex,1,0.8529,com_CN/C,41,415,odd,3.888888888888889
2,58,c2s,complex,1,0.68,ac_EFC/C,41,415,odd,3.888888888888889
2,58,c2s,complex,1,72.49,lex_Vocd,41,415,odd,3.888888888888889
2,58,c2s,complex,1,1.68,lex_WRDFRQmc,41,415,odd,3.888888888888889
2,58,c2s,simple,2,18.02,com_MLTU,33,413,even,3.5555555555555554
2,58,c2s,simple,2,0.79,com_DC/T,33,413,even,3.5555555555555554
2,58,c2s,simple,2,1.84,com_CN/T,33,413,even,3.5555555555555554
2,58,c2s,simple,2,1.71,com_CN/C,33,413,even,3.5555555555555554
2,58,c2s,simple,2,0.67,ac_EFC/C,33,413,even,3.5555555555555554
2,58,c2s,simple,2,72.31,lex_Vocd,33,413,even,3.5555555555555554
2,58,c2s,simple,2,1.58,lex_WRDFRQmc,33,413,even,3.5555555555555554
2,58,c2s,complex,3,17.21,com_MLTU,37,325,odd,3.5555555555555554
2,58,c2s,complex,3,0.61,com_DC/T,37,325,odd,3.5555555555555554
2,58,c2s,complex,3,1.94,com_CN/T,37,325,odd,3.5555555555555554
2,58,c2s,complex,3,1.3986,com_CN/C,37,325,odd,3.5555555555555554
2,58,c2s,complex,3,0.59,ac_EFC/C,37,325,odd,3.5555555555555554
2,58,c2s,complex,3,66.39,lex_Vocd,37,325,odd,3.5555555555555554
2,58,c2s,complex,3,1.69,lex_WRDFRQmc,37,325,odd,3.5555555555555554
2,58,c2s,simple,4,13.95,com_MLTU,31,432,even,1.5555555555555556
2,58,c2s,simple,4,0.57,com_DC/T,31,432,even,1.5555555555555556
2,58,c2s,simple,4,1.83,com_CN/T,31,432,even,1.5555555555555556
2,58,c2s,simple,4,0.91,com_CN/C,31,432,even,1.5555555555555556
2,58,c2s,simple,4,0.52,ac_EFC/C,31,432,even,1.5555555555555556
2,58,c2s,simple,4,59.38,lex_Vocd,31,432,even,1.5555555555555556
2,58,c2s,simple,4,1.72,lex_WRDFRQmc,31,432,even,1.5555555555555556
2,59,c2s,complex,1,16.27,com_MLTU,35,328,odd,4.111111111111111
2,59,c2s,complex,1,0.79,com_DC/T,35,328,odd,4.111111111111111
2,59,c2s,complex,1,1.85,com_CN/T,35,328,odd,4.111111111111111
2,59,c2s,complex,1,1.3315,com_CN/C,35,328,odd,4.111111111111111
2,59,c2s,complex,1,0.61,ac_EFC/C,35,328,odd,4.111111111111111
2,59,c2s,complex,1,74.11,lex_Vocd,35,328,odd,4.111111111111111
2,59,c2s,complex,1,1.69,lex_WRDFRQmc,35,328,odd,4.111111111111111
2,59,c2s,simple,2,12.39,com_MLTU,34,303,even,1.8888888888888888
2,59,c2s,simple,2,0.39,com_DC/T,34,303,even,1.8888888888888888
2,59,c2s,simple,2,1.75,com_CN/T,34,303,even,1.8888888888888888
2,59,c2s,simple,2,0.8667,com_CN/C,34,303,even,1.8888888888888888
2,59,c2s,simple,2,0.53,ac_EFC/C,34,303,even,1.8888888888888888
2,59,c2s,simple,2,71.71,lex_Vocd,34,303,even,1.8888888888888888
2,59,c2s,simple,2,1.91,lex_WRDFRQmc,34,303,even,1.8888888888888888
2,59,c2s,complex,3,17.82,com_MLTU,33,350,odd,3.6666666666666665
2,59,c2s,complex,3,0.74,com_DC/T,33,350,odd,3.6666666666666665
2,59,c2s,complex,3,1.96,com_CN/T,33,350,odd,3.6666666666666665
2,59,c2s,complex,3,1.1273,com_CN/C,33,350,odd,3.6666666666666665
2,59,c2s,complex,3,0.54,ac_EFC/C,33,350,odd,3.6666666666666665
2,59,c2s,complex,3,71.25,lex_Vocd,33,350,odd,3.6666666666666665
2,59,c2s,complex,3,1.72,lex_WRDFRQmc,33,350,odd,3.6666666666666665
2,59,c2s,simple,4,16.38,com_MLTU,28,374,even,1.6666666666666667
2,59,c2s,simple,4,0.68,com_DC/T,28,374,even,1.6666666666666667
2,59,c2s,simple,4,1.95,com_CN/T,28,374,even,1.6666666666666667
2,59,c2s,simple,4,0.96,com_CN/C,28,374,even,1.6666666666666667
2,59,c2s,simple,4,0.63,ac_EFC/C,28,374,even,1.6666666666666667
2,59,c2s,simple,4,73.12,lex_Vocd,28,374,even,1.6666666666666667
2,59,c2s,simple,4,1.57,lex_WRDFRQmc,28,374,even,1.6666666666666667
2,60,c2s,complex,1,14.56,com_MLTU,40,369,odd,3.6666666666666665
2,60,c2s,complex,1,0.88,com_DC/T,40,369,odd,3.6666666666666665
2,60,c2s,complex,1,1.78,com_CN/T,40,369,odd,3.6666666666666665
2,60,c2s,complex,1,1.2846,com_CN/C,40,369,odd,3.6666666666666665
2,60,c2s,complex,1,0.64,ac_EFC/C,40,369,odd,3.6666666666666665
2,60,c2s,complex,1,74.98,lex_Vocd,40,369,odd,3.6666666666666665
2,60,c2s,complex,1,1.73,lex_WRDFRQmc,40,369,odd,3.6666666666666665
2,60,c2s,simple,2,14.31,com_MLTU,28,337,even,2.111111111111111
2,60,c2s,simple,2,0.45,com_DC/T,28,337,even,2.111111111111111
2,60,c2s,simple,2,1.69,com_CN/T,28,337,even,2.111111111111111
2,60,c2s,simple,2,0.91,com_CN/C,28,337,even,2.111111111111111
2,60,c2s,simple,2,0.67,ac_EFC/C,28,337,even,2.111111111111111
2,60,c2s,simple,2,90.61,lex_Vocd,28,337,even,2.111111111111111
2,60,c2s,simple,2,1.72,lex_WRDFRQmc,28,337,even,2.111111111111111
2,60,c2s,complex,3,16.49,com_MLTU,34,451,odd,3.444444444444444
2,60,c2s,complex,3,0.77,com_DC/T,34,451,odd,3.444444444444444
2,60,c2s,complex,3,1.88,com_CN/T,34,451,odd,3.444444444444444
2,60,c2s,complex,3,0.9751,com_CN/C,34,451,odd,3.444444444444444
2,60,c2s,complex,3,0.51,ac_EFC/C,34,451,odd,3.444444444444444
2,60,c2s,complex,3,80.11,lex_Vocd,34,451,odd,3.444444444444444
2,60,c2s,complex,3,1.81,lex_WRDFRQmc,34,451,odd,3.444444444444444
2,60,c2s,simple,4,17.92,com_MLTU,25,430,even,1.3333333333333333
2,60,c2s,simple,4,0.77,com_DC/T,25,430,even,1.3333333333333333
2,60,c2s,simple,4,1.84,com_CN/T,25,430,even,1.3333333333333333
2,60,c2s,simple,4,0.86,com_CN/C,25,430,even,1.3333333333333333
2,60,c2s,simple,4,0.65,ac_EFC/C,25,430,even,1.3333333333333333
2,60,c2s,simple,4,64.84,lex_Vocd,25,430,even,1.3333333333333333
2,60,c2s,simple,4,1.69,lex_WRDFRQmc,25,430,even,1.3333333333333333
2,61,c2s,complex,1,16.71,com_MLTU,37,308,odd,4.111111111111111
2,61,c2s,complex,1,0.81,com_DC/T,37,308,odd,4.111111111111111
2,61,c2s,complex,1,1.89,com_CN/T,37,308,odd,4.111111111111111
2,61,c2s,complex,1,1.1783,com_CN/C,37,308,odd,4.111111111111111
2,61,c2s,complex,1,0.66,ac_EFC/C,37,308,odd,4.111111111111111
2,61,c2s,complex,1,79.55,lex_Vocd,37,308,odd,4.111111111111111
2,61,c2s,complex,1,1.79,lex_WRDFRQmc,37,308,odd,4.111111111111111
2,61,c2s,simple,2,12.39,com_MLTU,28,375,even,3.5555555555555554
2,61,c2s,simple,2,0.56,com_DC/T,28,375,even,3.5555555555555554
2,61,c2s,simple,2,1.61,com_CN/T,28,375,even,3.5555555555555554
2,61,c2s,simple,2,0.88,com_CN/C,28,375,even,3.5555555555555554
2,61,c2s,simple,2,0.63,ac_EFC/C,28,375,even,3.5555555555555554
2,61,c2s,simple,2,87.8,lex_Vocd,28,375,even,3.5555555555555554
2,61,c2s,simple,2,1.83,lex_WRDFRQmc,28,375,even,3.5555555555555554
2,61,c2s,complex,3,19.56,com_MLTU,32,348,odd,3.6666666666666665
2,61,c2s,complex,3,0.91,com_DC/T,32,348,odd,3.6666666666666665
2,61,c2s,complex,3,1.82,com_CN/T,32,348,odd,3.6666666666666665
2,61,c2s,complex,3,1.0893,com_CN/C,32,348,odd,3.6666666666666665
2,61,c2s,complex,3,0.62,ac_EFC/C,32,348,odd,3.6666666666666665
2,61,c2s,complex,3,77.29,lex_Vocd,32,348,odd,3.6666666666666665
2,61,c2s,complex,3,1.79,lex_WRDFRQmc,32,348,odd,3.6666666666666665
2,61,c2s,simple,4,18.72,com_MLTU,26,469,even,1.7777777777777777
2,61,c2s,simple,4,0.83,com_DC/T,26,469,even,1.7777777777777777
2,61,c2s,simple,4,1.81,com_CN/T,26,469,even,1.7777777777777777
2,61,c2s,simple,4,1.17,com_CN/C,26,469,even,1.7777777777777777
2,61,c2s,simple,4,0.72,ac_EFC/C,26,469,even,1.7777777777777777
2,61,c2s,simple,4,68.35,lex_Vocd,26,469,even,1.7777777777777777
2,61,c2s,simple,4,1.84,lex_WRDFRQmc,26,469,even,1.7777777777777777
2,62,c2s,complex,1,15.49,com_MLTU,41,376,odd,4.777777777777778
2,62,c2s,complex,1,0.54,com_DC/T,41,376,odd,4.777777777777778
2,62,c2s,complex,1,1.68,com_CN/T,41,376,odd,4.777777777777778
2,62,c2s,complex,1,0.9255,com_CN/C,41,376,odd,4.777777777777778
2,62,c2s,complex,1,0.61,ac_EFC/C,41,376,odd,4.777777777777778
2,62,c2s,complex,1,68.81,lex_Vocd,41,376,odd,4.777777777777778
2,62,c2s,complex,1,1.69,lex_WRDFRQmc,41,376,odd,4.777777777777778
2,62,c2s,simple,2,15.07,com_MLTU,30,355,even,1.6666666666666667
2,62,c2s,simple,2,0.77,com_DC/T,30,355,even,1.6666666666666667
2,62,c2s,simple,2,1.74,com_CN/T,30,355,even,1.6666666666666667
2,62,c2s,simple,2,0.69,com_CN/C,30,355,even,1.6666666666666667
2,62,c2s,simple,2,0.62,ac_EFC/C,30,355,even,1.6666666666666667
2,62,c2s,simple,2,61.17,lex_Vocd,30,355,even,1.6666666666666667
2,62,c2s,simple,2,1.69,lex_WRDFRQmc,30,355,even,1.6666666666666667
2,62,c2s,complex,3,15.84,com_MLTU,38,389,odd,3.888888888888889
2,62,c2s,complex,3,0.68,com_DC/T,38,389,odd,3.888888888888889
2,62,c2s,complex,3,1.95,com_CN/T,38,389,odd,3.888888888888889
2,62,c2s,complex,3,1.0788,com_CN/C,38,389,odd,3.888888888888889
2,62,c2s,complex,3,0.79,ac_EFC/C,38,389,odd,3.888888888888889
2,62,c2s,complex,3,68.27,lex_Vocd,38,389,odd,3.888888888888889
2,62,c2s,complex,3,1.69,lex_WRDFRQmc,38,389,odd,3.888888888888889
2,62,c2s,simple,4,15.39,com_MLTU,24,377,even,1.222222222222222
2,62,c2s,simple,4,0.82,com_DC/T,24,377,even,1.222222222222222
2,62,c2s,simple,4,1.95,com_CN/T,24,377,even,1.222222222222222
2,62,c2s,simple,4,0.99,com_CN/C,24,377,even,1.222222222222222
2,62,c2s,simple,4,0.65,ac_EFC/C,24,377,even,1.222222222222222
2,62,c2s,simple,4,67.54,lex_Vocd,24,377,even,1.222222222222222
2,62,c2s,simple,4,1.63,lex_WRDFRQmc,24,377,even,1.222222222222222
2,63,c2s,complex,1,15.51,com_MLTU,40,313,odd,3.6666666666666665
2,63,c2s,complex,1,0.69,com_DC/T,40,313,odd,3.6666666666666665
2,63,c2s,complex,1,1.65,com_CN/T,40,313,odd,3.6666666666666665
2,63,c2s,complex,1,0.9617,com_CN/C,40,313,odd,3.6666666666666665
2,63,c2s,complex,1,0.57,ac_EFC/C,40,313,odd,3.6666666666666665
2,63,c2s,complex,1,76.93,lex_Vocd,40,313,odd,3.6666666666666665
2,63,c2s,complex,1,1.73,lex_WRDFRQmc,40,313,odd,3.6666666666666665
2,63,c2s,simple,2,12.83,com_MLTU,31,376,even,3.2222222222222223
2,63,c2s,simple,2,0.56,com_DC/T,31,376,even,3.2222222222222223
2,63,c2s,simple,2,1.87,com_CN/T,31,376,even,3.2222222222222223
2,63,c2s,simple,2,1.06,com_CN/C,31,376,even,3.2222222222222223
2,63,c2s,simple,2,0.47,ac_EFC/C,31,376,even,3.2222222222222223
2,63,c2s,simple,2,58.43,lex_Vocd,31,376,even,3.2222222222222223
