stid,scid,group,gender,ethnicity,LEPat5,spe.ed,year,spanish,scale,stand
957813,carm,T,Male,Hispanic,LEP,Yes,2,No,1370,Notapproach
957910,bla,T,Female,Hispanic,secondyear,No,0,No,1616,Masters
957910,bla,T,Female,Hispanic,secondyear,No,1,No,1633,Masters
957910,bla,T,Female,Hispanic,secondyear,No,2,No,1667,Masters
958086,caro,T,Male,Hispanic,LEP,No,0,Yes,1350,Approaches
958086,caro,T,Male,Hispanic,LEP,No,1,No,1341,Notapproach
958086,caro,T,Male,Hispanic,LEP,No,2,No,1489,Approaches
958122,jon,C,Female,Hispanic,LEP,No,0,Yes,1127,Notapproach
958122,jon,C,Female,Hispanic,LEP,No,1,No,1277,Notapproach
958122,jon,C,Female,Hispanic,LEP,No,2,No,1411,Notapproach
958523,carm,T,Female,Hispanic,LEP,No,1,Yes,1325,Notapproach
958613,jon,C,Male,Hispanic,LEP,No,0,Yes,1332,Approaches
958613,jon,C,Male,Hispanic,LEP,No,1,Yes,1291,Notapproach
958668,jon,C,Female,Afamerican,NotLEP,No,2,No,1424,Notapproach
958756,bla,T,Female,Afamerican,NotLEP,No,0,No,1577,Masters
958759,bla,T,Male,Hispanic,NotLEP,No,0,No,1616,Masters
958759,bla,T,Male,Hispanic,NotLEP,No,1,No,1633,Masters
958759,bla,T,Male,Hispanic,NotLEP,No,2,No,1698,Masters
958865,bus,C,Female,Hispanic,secondyear,No,0,No,1577,Masters
958865,bus,C,Female,Hispanic,secondyear,No,1,No,1495,Approaches
958865,bus,C,Female,Hispanic,secondyear,No,2,No,1619,Meets
958892,bla,T,Male,Hispanic,secondyear,No,0,No,1577,Masters
958892,bla,T,Male,Hispanic,secondyear,No,1,No,1604,Meets
958892,bla,T,Male,Hispanic,secondyear,No,2,No,1470,Approaches
958905,bla,T,Male,Afamerican,NotLEP,No,0,No,1217,Notapproach
958905,bla,T,Male,Afamerican,NotLEP,No,1,No,1411,Notapproach
958905,bla,T,Male,Afamerican,NotLEP,No,2,No,1547,Approaches
958988,bla,T,Female,Afamerican,NotLEP,No,0,No,1468,Meets
958988,bla,T,Female,Afamerican,NotLEP,No,1,No,1550,Meets
958988,bla,T,Female,Afamerican,NotLEP,No,2,No,1642,Meets
959030,har,C,Male,Hispanic,LEP,No,0,No,1217,Notapproach
959030,har,C,Male,Hispanic,LEP,No,1,No,1356,Notapproach
959030,har,C,Male,Hispanic,LEP,No,2,No,1342,Notapproach
959050,caro,T,Female,Hispanic,LEP,No,0,Yes,1150,Notapproach
959166,jon,C,Male,Hispanic,LEP,No,2,No,1463,Notapproach
959212,bus,C,Male,Hispanic,LEP,No,0,No,1136,Notapproach
959212,bus,C,Male,Hispanic,LEP,No,1,Yes,1455,Approaches
959276,bus,C,Male,Hispanic,secondyear,No,0,No,1496,Meets
959276,bus,C,Male,Hispanic,secondyear,No,1,No,1495,Approaches
959523,jon,C,Female,Hispanic,NotLEP,No,0,No,1455,Approaches
959523,jon,C,Female,Hispanic,NotLEP,No,1,No,1510,Approaches
959525,jon,C,Female,Hispanic,NotLEP,No,0,No,1356,Approaches
959525,jon,C,Female,Hispanic,NotLEP,No,1,No,1480,Approaches
959553,bla,T,Male,Afamerican,NotLEP,No,0,No,1419,Approaches
959554,bla,T,Male,Hispanic,NotLEP,No,0,No,1312,Notapproach
959873,jon,C,Male,Hispanic,secondyear,No,0,No,1667,Masters
959957,jon,C,Male,Hispanic,firstyear,No,0,No,1266,Notapproach
959957,jon,C,Male,Hispanic,firstyear,No,1,No,1582,Meets
960245,har,C,Female,Afamerican,NotLEP,No,0,No,1234,Notapproach
960245,har,C,Female,Afamerican,NotLEP,No,1,No,1326,Notapproach
960306,carm,T,Male,Hispanic,NotLEP,No,0,No,1455,Approaches
960448,caro,T,Female,Hispanic,LEP,No,0,No,1372,Approaches
960448,caro,T,Female,Hispanic,LEP,No,1,No,1451,Approaches
960451,bus,C,Male,Hispanic,LEP,No,0,Yes,1532,Masters
960451,bus,C,Male,Hispanic,LEP,No,1,Yes,1729,Masters
960451,bus,C,Male,Hispanic,LEP,No,2,Yes,1820,Masters
960501,bla,T,Female,Hispanic,NotLEP,No,0,No,1356,Approaches
960501,bla,T,Female,Hispanic,NotLEP,No,1,No,1326,Notapproach
960550,bla,T,Female,Hispanic,LEP,No,0,No,1455,Approaches
960550,bla,T,Female,Hispanic,LEP,No,1,No,1495,Approaches
960550,bla,T,Female,Hispanic,LEP,No,2,No,1517,Approaches
960801,caro,T,Male,Hispanic,firstyear,No,0,No,1519,Meets
960801,caro,T,Male,Hispanic,firstyear,No,1,No,1510,Approaches
960924,jon,C,Female,Afamerican,NotLEP,No,0,No,1345,Approaches
960924,jon,C,Female,Afamerican,NotLEP,No,1,No,1480,Approaches
960924,jon,C,Female,Afamerican,NotLEP,No,2,No,1619,Meets
960950,bla,T,Female,Hispanic,LEP,Yes,0,Yes,1467,Meets
960950,bla,T,Female,Hispanic,LEP,Yes,1,Yes,1391,Notapproach
960950,bla,T,Female,Hispanic,LEP,Yes,2,Yes,1561,Approaches
961050,carm,T,Female,Asian,LEP,No,0,No,1616,Masters
961373,har,C,Female,Hispanic,LEP,No,0,No,1217,Notapproach
961373,har,C,Female,Hispanic,LEP,No,1,No,1295,Notapproach
961373,har,C,Female,Hispanic,LEP,No,2,No,1532,Approaches
961765,caro,T,Female,Hispanic,NotLEP,No,0,No,1555,Masters
961765,caro,T,Female,Hispanic,NotLEP,No,1,No,1582,Meets
961765,caro,T,Female,Hispanic,NotLEP,No,2,No,1736,Masters
961974,caro,T,Male,Hispanic,LEP,No,0,Yes,1444,Meets
961974,caro,T,Male,Hispanic,LEP,No,1,Yes,1569,Meets
961982,caro,T,Male,Hispanic,LEP,No,0,Yes,1532,Masters
961982,caro,T,Male,Hispanic,LEP,No,1,No,1434,Approaches
962134,jon,C,Male,Hispanic,LEP,No,0,Yes,1210,Notapproach
962134,jon,C,Male,Hispanic,LEP,No,1,Yes,1439,Approaches
962134,jon,C,Male,Hispanic,LEP,No,2,No,1424,Notapproach
962164,bus,C,Female,Hispanic,LEP,Yes,0,No,1159,Notapproach
962164,bus,C,Female,Hispanic,LEP,Yes,1,No,1277,Notapproach
962164,bus,C,Female,Hispanic,LEP,Yes,2,No,1450,Notapproach
962247,carm,T,Male,Hispanic,NotLEP,No,0,No,1403,Approaches
962247,carm,T,Male,Hispanic,NotLEP,No,1,No,1495,Approaches
962353,bla,T,Female,Hispanic,LEP,No,0,Yes,1318,Approaches
962353,bla,T,Female,Hispanic,LEP,No,1,Yes,1490,Approaches
962381,bus,C,Female,Hispanic,secondyear,No,0,No,1667,Masters
962381,bus,C,Female,Hispanic,secondyear,No,1,No,1659,Masters
963687,caro,T,Male,Hispanic,NotLEP,No,0,No,1234,Notapproach
963687,caro,T,Male,Hispanic,NotLEP,No,1,No,1326,Notapproach
963687,caro,T,Male,Hispanic,NotLEP,No,2,No,1463,Notapproach
963696,caro,T,Male,Hispanic,NotLEP,No,0,No,1356,Approaches
963696,caro,T,Male,Hispanic,NotLEP,No,1,No,1370,Notapproach
963696,caro,T,Male,Hispanic,NotLEP,No,2,No,1411,Notapproach
963703,caro,T,Male,Hispanic,LEP,No,0,No,1297,Notapproach
963703,caro,T,Male,Hispanic,LEP,No,1,No,1216,Notapproach
964641,jon,C,Male,Hispanic,LEP,Yes,1,No,1311,Notapproach
964734,bla,T,Male,Hispanic,NotLEP,No,0,No,1387,Approaches
964734,bla,T,Male,Hispanic,NotLEP,No,1,No,1326,Notapproach
964734,bla,T,Male,Hispanic,NotLEP,No,2,No,1411,Notapproach
964997,jon,C,Male,Hispanic,LEP,No,0,Yes,1171,Notapproach
965883,carm,T,Male,Afamerican,NotLEP,No,0,No,1577,Masters
965883,carm,T,Male,Afamerican,NotLEP,No,1,No,1697,Masters
965883,carm,T,Male,Afamerican,NotLEP,No,2,No,1642,Meets
966051,caro,T,Male,Hispanic,firstyear,No,0,No,1616,Masters
966051,caro,T,Male,Hispanic,firstyear,No,1,No,1697,Masters
966126,har,C,Female,Hispanic,firstyear,No,0,No,1577,Masters
966126,har,C,Female,Hispanic,firstyear,No,1,No,1697,Masters
966126,har,C,Female,Hispanic,firstyear,No,2,No,1698,Masters
966399,caro,T,Male,Hispanic,LEP,No,1,No,1326,Notapproach
966870,har,C,Female,Hispanic,LEP,No,0,No,1356,Approaches
966870,har,C,Female,Hispanic,LEP,No,1,No,1397,Notapproach
967389,bla,T,Female,Hispanic,LEP,No,0,Yes,1491,Meets
967389,bla,T,Female,Hispanic,LEP,No,1,No,1510,Approaches
967389,bla,T,Female,Hispanic,LEP,No,2,No,1397,Notapproach
967627,har,C,Male,Afamerican,NotLEP,No,0,No,1403,Approaches
967627,har,C,Male,Afamerican,NotLEP,No,1,No,1659,Masters
967627,har,C,Male,Afamerican,NotLEP,No,2,No,1619,Meets
967717,carm,T,Male,Hispanic,LEP,No,0,No,1159,Notapproach
967717,carm,T,Male,Hispanic,LEP,No,1,No,1326,Notapproach
967717,carm,T,Male,Hispanic,LEP,No,2,No,1517,Approaches
967755,jon,C,Male,Hispanic,LEP,No,0,Yes,1298,Notapproach
967755,jon,C,Male,Hispanic,LEP,No,1,No,1311,Notapproach
967886,har,C,Male,Hispanic,NotLEP,No,0,No,1282,Notapproach
967901,carm,T,Male,Afamerican,NotLEP,No,0,No,1496,Meets
967901,carm,T,Male,Afamerican,NotLEP,No,1,No,1465,Approaches
967901,carm,T,Male,Afamerican,NotLEP,No,2,No,1642,Meets
967964,caro,T,Female,Hispanic,LEP,No,0,No,1437,Approaches
967964,caro,T,Female,Hispanic,LEP,No,1,No,1604,Meets
967964,caro,T,Female,Hispanic,LEP,No,2,No,1547,Approaches
968101,bus,C,Male,Hispanic,LEP,Yes,0,Yes,1150,Notapproach
968101,bus,C,Male,Hispanic,LEP,Yes,1,Yes,1358,Notapproach
968188,jon,C,Male,Hispanic,NotLEP,No,0,No,1282,Notapproach
968388,jon,C,Female,Afamerican,NotLEP,No,0,No,1667,Masters
968388,jon,C,Female,Afamerican,NotLEP,No,1,No,1830,Masters
968388,jon,C,Female,Afamerican,NotLEP,No,2,No,1787,Masters
968394,bus,C,Male,Hispanic,firstyear,No,0,No,1387,Approaches
968395,bla,T,Male,Hispanic,NotLEP,No,0,No,1752,Masters
968395,bla,T,Male,Hispanic,NotLEP,No,1,No,1659,Masters
968395,bla,T,Male,Hispanic,NotLEP,No,2,No,1870,Masters
968692,bla,T,Female,Hispanic,LEP,No,0,Yes,1424,Approaches
968692,bla,T,Female,Hispanic,LEP,No,1,Yes,1593,Meets
968692,bla,T,Female,Hispanic,LEP,No,2,No,1517,Approaches
968719,bla,T,Female,Hispanic,firstyear,No,0,No,1419,Approaches
968719,bla,T,Female,Hispanic,firstyear,No,1,No,1697,Masters
968719,bla,T,Female,Hispanic,firstyear,No,2,No,1547,Approaches
968737,har,C,Male,Hispanic,NotLEP,No,0,No,1266,Notapproach
968737,har,C,Male,Hispanic,NotLEP,No,1,No,1370,Notapproach
968737,har,C,Male,Hispanic,NotLEP,No,2,No,1411,Notapproach
968997,bus,C,Male,Hispanic,LEP,Yes,0,Yes,1264,Notapproach
968997,bus,C,Male,Hispanic,LEP,Yes,1,Yes,1342,Notapproach
968997,bus,C,Male,Hispanic,LEP,Yes,2,Yes,1480,Approaches
969343,bus,C,Female,Hispanic,LEP,No,1,No,1326,Notapproach
969365,bla,T,Female,Hispanic,LEP,No,0,Yes,1628,Masters
969365,bla,T,Female,Hispanic,LEP,No,1,Yes,1593,Meets
969365,bla,T,Female,Hispanic,LEP,No,2,No,1667,Masters
969414,jon,C,Male,Hispanic,LEP,No,0,Yes,1787,Masters
969903,har,C,Male,White,NotLEP,No,0,No,1667,Masters
969903,har,C,Male,White,NotLEP,No,1,No,1633,Masters
969903,har,C,Male,White,NotLEP,No,2,No,1698,Masters
970322,carm,T,Female,Hispanic,firstyear,No,0,No,1356,Approaches
970322,carm,T,Female,Hispanic,firstyear,No,1,No,1434,Approaches
970322,carm,T,Female,Hispanic,firstyear,No,2,No,1642,Meets
970379,bus,C,Female,Hispanic,NotLEP,Yes,0,No,1234,Notapproach
970379,bus,C,Female,Hispanic,NotLEP,Yes,1,No,1295,Notapproach
970379,bus,C,Female,Hispanic,NotLEP,Yes,2,No,1370,Notapproach
970441,har,C,Male,Hispanic,NotLEP,No,0,No,1297,Notapproach
970441,har,C,Male,Hispanic,NotLEP,No,1,No,1434,Approaches
970441,har,C,Male,Hispanic,NotLEP,No,2,No,1450,Notapproach
970923,bla,T,Male,Hispanic,LEP,No,0,Yes,1532,Masters
970923,bla,T,Male,Hispanic,LEP,No,1,Yes,1490,Approaches
970923,bla,T,Male,Hispanic,LEP,No,2,No,1470,Approaches
970996,carm,T,Male,Hispanic,NotLEP,Yes,0,No,1266,Notapproach
971193,jon,C,Male,Hispanic,LEP,No,0,No,1136,Notapproach
971193,jon,C,Male,Hispanic,LEP,No,1,No,1311,Notapproach
971522,har,C,Female,Afamerican,NotLEP,No,0,No,1555,Masters
971522,har,C,Female,Afamerican,NotLEP,No,1,No,1747,Masters
971522,har,C,Female,Afamerican,NotLEP,No,2,No,1736,Masters
971576,jon,C,Male,Hispanic,NotLEP,No,2,No,1503,Approaches
971691,har,C,Female,Hispanic,LEP,No,0,No,1312,Notapproach
971691,har,C,Female,Hispanic,LEP,No,1,No,1451,Approaches
971691,har,C,Female,Hispanic,LEP,No,2,No,1437,Notapproach
972325,caro,T,Female,Hispanic,LEP,No,0,Yes,1229,Notapproach
972520,bus,C,Male,Hispanic,LEP,No,2,Yes,1820,Masters
972980,jon,C,Male,Hispanic,LEP,No,0,Yes,1385,Approaches
972980,jon,C,Male,Hispanic,LEP,No,1,No,1510,Approaches
972980,jon,C,Male,Hispanic,LEP,No,2,No,1517,Approaches
973059,bla,T,Female,Hispanic,LEP,Yes,0,No,1282,Notapproach
973059,bla,T,Female,Hispanic,LEP,Yes,1,No,1311,Notapproach
973059,bla,T,Female,Hispanic,LEP,Yes,2,No,1424,Notapproach
973060,bla,T,Male,Hispanic,LEP,No,0,No,1419,Approaches
973060,bla,T,Male,Hispanic,LEP,No,1,No,1370,Notapproach
973060,bla,T,Male,Hispanic,LEP,No,2,No,1437,Notapproach
973121,bla,T,Male,White,NotLEP,Yes,0,No,1297,Notapproach
973121,bla,T,Male,White,NotLEP,Yes,1,No,1383,Notapproach
973121,bla,T,Male,White,NotLEP,Yes,2,No,1342,Notapproach
973158,bus,C,Female,Hispanic,NotLEP,No,0,No,1555,Masters
973329,bla,T,Male,Hispanic,NotLEP,No,0,No,1372,Approaches
973329,bla,T,Male,Hispanic,NotLEP,No,1,No,1604,Meets
973329,bla,T,Male,Hispanic,NotLEP,No,2,No,1470,Approaches
973331,caro,T,Male,Hispanic,NotLEP,No,0,No,1555,Masters
973331,caro,T,Male,Hispanic,NotLEP,No,1,No,1659,Masters
973331,caro,T,Male,Hispanic,NotLEP,No,2,No,1736,Masters
973537,caro,T,Male,Hispanic,LEP,No,0,No,1519,Meets
973537,caro,T,Male,Hispanic,LEP,No,1,No,1562,Meets
973537,caro,T,Male,Hispanic,LEP,No,2,No,1698,Masters
973564,jon,C,Female,Afamerican,NotLEP,No,0,No,1616,Masters
973564,jon,C,Female,Afamerican,NotLEP,No,1,No,1562,Meets
973564,jon,C,Female,Afamerican,NotLEP,No,2,No,1619,Meets
973584,caro,T,Male,Hispanic,LEP,No,2,No,1619,Meets
973758,bus,C,Male,Hispanic,firstyear,No,0,No,1327,Notapproach
973758,bus,C,Male,Hispanic,firstyear,No,1,No,1550,Meets
973758,bus,C,Male,Hispanic,firstyear,No,2,No,1517,Approaches
973759,har,C,Female,Hispanic,NotLEP,No,0,No,1616,Masters
973759,har,C,Female,Hispanic,NotLEP,No,1,No,1604,Meets
973759,har,C,Female,Hispanic,NotLEP,No,2,No,1532,Approaches
974026,bus,C,Male,Hispanic,LEP,No,0,Yes,1532,Masters
974026,bus,C,Male,Hispanic,LEP,No,2,No,1619,Meets
974108,caro,T,Male,Hispanic,LEP,No,0,Yes,1210,Notapproach
974108,caro,T,Male,Hispanic,LEP,No,1,Yes,1423,Approaches
974108,caro,T,Male,Hispanic,LEP,No,2,No,1397,Notapproach
974354,har,C,Male,Afamerican,NotLEP,No,0,No,1356,Approaches
974354,har,C,Male,Afamerican,NotLEP,No,1,No,1370,Notapproach
974599,caro,T,Female,Hispanic,secondyear,No,0,No,1403,Approaches
974599,caro,T,Female,Hispanic,secondyear,No,1,No,1383,Notapproach
974615,bla,T,Female,Hispanic,firstyear,No,0,No,1437,Approaches
974692,bla,T,Female,Hispanic,firstyear,No,0,Yes,1584,Masters
974692,bla,T,Female,Hispanic,firstyear,No,1,No,1633,Masters
974777,bus,C,Male,Hispanic,LEP,No,0,No,1180,Notapproach
974777,bus,C,Male,Hispanic,LEP,No,1,No,1411,Notapproach
974932,bus,C,Male,Hispanic,LEP,No,0,No,1297,Notapproach
974932,bus,C,Male,Hispanic,LEP,No,1,No,1383,Notapproach
974935,har,C,Female,Hispanic,firstyear,No,1,No,1562,Meets
974935,har,C,Female,Hispanic,firstyear,No,2,No,1564,Approaches
974992,har,C,Female,Afamerican,NotLEP,No,0,No,1345,Approaches
975013,har,C,Male,Hispanic,secondyear,No,0,No,1455,Approaches
975013,har,C,Male,Hispanic,secondyear,No,1,No,1526,Approaches
975013,har,C,Male,Hispanic,secondyear,No,2,No,1547,Approaches
975084,caro,T,Female,Hispanic,secondyear,No,0,No,1437,Approaches
975084,caro,T,Female,Hispanic,secondyear,No,1,No,1465,Approaches
975084,caro,T,Female,Hispanic,secondyear,No,2,No,1470,Approaches
975095,bla,T,Female,Hispanic,firstyear,No,0,No,1297,Notapproach
975095,bla,T,Female,Hispanic,firstyear,No,1,No,1604,Meets
975165,jon,C,Male,Afamerican,NotLEP,No,2,No,1470,Approaches
975360,har,C,Female,Hispanic,LEP,No,0,No,1455,Approaches
975360,har,C,Female,Hispanic,LEP,No,1,No,1562,Meets
975437,bla,T,Female,Hispanic,LEP,No,0,Yes,1584,Masters
975437,bla,T,Female,Hispanic,LEP,No,1,Yes,1729,Masters
975437,bla,T,Female,Hispanic,LEP,No,2,Yes,1616,Meets
975537,har,C,Female,Hispanic,LEP,No,0,No,1468,Meets
975776,jon,C,Female,Hispanic,LEP,No,2,No,1470,Approaches
975823,jon,C,Female,Hispanic,secondyear,No,2,No,1582,Meets
975844,har,C,Male,Afamerican,NotLEP,No,0,No,1577,Masters
975844,har,C,Male,Afamerican,NotLEP,No,1,No,1604,Meets
975844,har,C,Male,Afamerican,NotLEP,No,2,No,1642,Meets
975851,har,C,Female,Hispanic,LEP,No,0,No,1345,Approaches
975851,har,C,Female,Hispanic,LEP,No,2,No,1489,Approaches
975852,carm,T,Male,Afamerican,NotLEP,No,0,No,1327,Notapproach
975852,carm,T,Male,Afamerican,NotLEP,No,1,No,1480,Approaches
976139,caro,T,Male,Hispanic,LEP,No,0,No,1159,Notapproach
976139,caro,T,Male,Hispanic,LEP,No,1,No,1295,Notapproach
976139,caro,T,Male,Hispanic,LEP,No,2,No,1327,Notapproach
976282,bla,T,Male,Hispanic,LEP,No,0,No,1282,Notapproach
976282,bla,T,Male,Hispanic,LEP,No,1,No,1495,Approaches
976282,bla,T,Male,Hispanic,LEP,No,2,No,1582,Meets
976312,bus,C,Male,Hispanic,LEP,No,0,No,1312,Notapproach
976312,bus,C,Male,Hispanic,LEP,No,2,No,1503,Approaches
976392,caro,T,Male,Hispanic,LEP,No,1,Yes,1490,Approaches
976392,caro,T,Male,Hispanic,LEP,No,2,Yes,1616,Meets
976460,har,C,Female,Hispanic,NotLEP,No,0,No,1496,Meets
976460,har,C,Female,Hispanic,NotLEP,No,1,No,1465,Approaches
976460,har,C,Female,Hispanic,NotLEP,No,2,No,1532,Approaches
976553,bus,C,Female,White,NotLEP,No,0,No,1667,Masters
976553,bus,C,Female,White,NotLEP,No,1,No,1659,Masters
976553,bus,C,Female,White,NotLEP,No,2,No,1736,Masters
976613,bus,C,Male,Hispanic,LEP,Yes,0,No,1136,Notapproach
976613,bus,C,Male,Hispanic,LEP,Yes,1,No,1259,Notapproach
976613,bus,C,Male,Hispanic,LEP,Yes,2,No,1311,Notapproach
976996,har,C,Male,Afamerican,NotLEP,No,0,No,1136,Notapproach
977013,bla,T,Female,Hispanic,NotLEP,No,0,No,1519,Meets
977031,carm,T,Male,Afamerican,NotLEP,No,0,No,1403,Approaches
977031,carm,T,Male,Afamerican,NotLEP,No,1,No,1465,Approaches
977031,carm,T,Male,Afamerican,NotLEP,No,2,No,1667,Masters
977124,bus,C,Male,Hispanic,LEP,No,1,Yes,1455,Approaches
977279,har,C,Female,Hispanic,NotLEP,No,0,No,1616,Masters
977279,har,C,Female,Hispanic,NotLEP,No,1,No,1604,Meets
977381,bus,C,Male,Hispanic,LEP,Yes,0,No,1234,Notapproach
977674,carm,T,Female,Hispanic,LEP,No,0,Yes,1332,Approaches
977674,carm,T,Female,Hispanic,LEP,No,1,No,1397,Notapproach
977674,carm,T,Female,Hispanic,LEP,No,2,No,1489,Approaches
978101,har,C,Female,Afamerican,NotLEP,No,0,No,1555,Masters
978391,jon,C,Female,Hispanic,secondyear,No,0,No,1616,Masters
978391,jon,C,Female,Hispanic,secondyear,No,1,No,1697,Masters
978400,bla,T,Male,Hispanic,LEP,No,0,No,1136,Notapproach
978809,carm,T,Male,Hispanic,secondyear,No,0,No,1577,Masters
978809,carm,T,Male,Hispanic,secondyear,No,1,No,1604,Meets
978809,carm,T,Male,Hispanic,secondyear,No,2,No,1870,Masters
979047,carm,T,Male,Hispanic,secondyear,No,0,No,1752,Masters
979047,carm,T,Male,Hispanic,secondyear,No,1,No,1604,Meets
979047,carm,T,Male,Hispanic,secondyear,No,2,No,1787,Masters
979116,bla,T,Male,Afamerican,NotLEP,Yes,0,No,1282,Notapproach
979241,jon,C,Female,Hispanic,secondyear,No,2,No,1736,Masters
979521,har,C,Male,Afamerican,NotLEP,No,0,No,1437,Approaches
979521,har,C,Male,Afamerican,NotLEP,No,1,No,1480,Approaches
979521,har,C,Male,Afamerican,NotLEP,No,2,No,1470,Approaches
979542,har,C,Male,Hispanic,LEP,No,0,No,1282,Notapproach
979542,har,C,Male,Hispanic,LEP,No,1,No,1341,Notapproach
979542,har,C,Male,Hispanic,LEP,No,2,No,1397,Notapproach
979744,jon,C,Female,Hispanic,NotLEP,No,0,No,1519,Meets
980247,caro,T,Female,Hispanic,NotLEP,No,0,No,1110,Notapproach
980463,bla,T,Male,Hispanic,LEP,No,0,No,1217,Notapproach
980463,bla,T,Male,Hispanic,LEP,No,1,No,1397,Notapproach
980463,bla,T,Male,Hispanic,LEP,No,2,No,1384,Notapproach
980554,bla,T,Male,Hispanic,firstyear,No,0,No,1555,Masters
980554,bla,T,Male,Hispanic,firstyear,No,1,No,1659,Masters
980554,bla,T,Male,Hispanic,firstyear,No,2,No,1619,Meets
980708,har,C,Female,Hispanic,NotLEP,No,0,No,1555,Masters
981037,jon,C,Male,Hispanic,NotLEP,No,0,No,1387,Approaches
981037,jon,C,Male,Hispanic,NotLEP,No,1,No,1480,Approaches
981120,jon,C,Female,Afamerican,NotLEP,Yes,0,No,1136,Notapproach
981120,jon,C,Female,Afamerican,NotLEP,Yes,1,No,1277,Notapproach
981120,jon,C,Female,Afamerican,NotLEP,Yes,2,No,1411,Notapproach
981445,har,C,Female,Afamerican,NotLEP,No,0,No,1403,Approaches
981445,har,C,Female,Afamerican,NotLEP,No,1,No,1465,Approaches
981445,har,C,Female,Afamerican,NotLEP,No,2,No,1532,Approaches
981594,carm,T,Female,Afamerican,NotLEP,No,0,No,1468,Meets
981594,carm,T,Female,Afamerican,NotLEP,No,1,No,1659,Masters
981594,carm,T,Female,Afamerican,NotLEP,No,2,No,1642,Meets
982045,jon,C,Male,Hispanic,LEP,No,0,Yes,1264,Notapproach
982045,jon,C,Male,Hispanic,LEP,No,1,Yes,1272,Notapproach
982045,jon,C,Male,Hispanic,LEP,No,2,Yes,1400,Notapproach
982058,har,C,Male,twomore,NotLEP,No,0,No,1234,Notapproach
982139,jon,C,Female,Hispanic,NotLEP,No,2,No,1384,Notapproach
982195,bla,T,Female,Hispanic,LEP,No,0,Yes,1548,Masters
982195,bla,T,Female,Hispanic,LEP,No,1,Yes,2054,Masters
982195,bla,T,Female,Hispanic,LEP,No,2,No,1619,Meets
982361,bla,T,Male,Hispanic,firstyear,No,0,No,1372,Approaches
982361,bla,T,Male,Hispanic,firstyear,No,1,No,1495,Approaches
982361,bla,T,Male,Hispanic,firstyear,No,2,No,1532,Approaches
982858,caro,T,Male,Hispanic,LEP,No,0,Yes,1584,Masters
982858,caro,T,Male,Hispanic,LEP,No,1,Yes,1888,Masters
982858,caro,T,Male,Hispanic,LEP,No,2,Yes,1740,Masters
982946,bla,T,Male,Hispanic,LEP,No,0,Yes,1548,Masters
982946,bla,T,Male,Hispanic,LEP,No,1,Yes,1593,Meets
982946,bla,T,Male,Hispanic,LEP,No,2,Yes,1597,Meets
983184,bus,C,Female,Hispanic,LEP,No,1,No,1356,Notapproach
983672,jon,C,Female,Hispanic,LEP,No,0,Yes,1404,Approaches
983672,jon,C,Female,Hispanic,LEP,No,1,No,1411,Notapproach
983672,jon,C,Female,Hispanic,LEP,No,2,No,1470,Approaches
983839,bus,C,Female,Hispanic,LEP,No,0,Yes,1548,Masters
984002,har,C,Male,Afamerican,NotLEP,No,0,No,1312,Notapproach
984002,har,C,Male,Afamerican,NotLEP,No,1,No,1526,Approaches
984034,har,C,Male,Hispanic,LEP,No,1,No,1277,Notapproach
984034,har,C,Male,Hispanic,LEP,No,2,No,1327,Notapproach
984078,caro,T,Female,Hispanic,NotLEP,No,0,No,1437,Approaches
984209,caro,T,Male,Hispanic,secondyear,No,0,No,1345,Approaches
984209,caro,T,Male,Hispanic,secondyear,No,1,No,1434,Approaches
984209,caro,T,Male,Hispanic,secondyear,No,2,No,1470,Approaches
984379,bla,T,Female,Hispanic,firstyear,No,0,No,1387,Approaches
984379,bla,T,Female,Hispanic,firstyear,No,1,No,1526,Approaches
984379,bla,T,Female,Hispanic,firstyear,No,2,No,1547,Approaches
984640,bla,T,Female,Hispanic,LEP,No,0,No,1282,Notapproach
984710,har,C,Male,Hispanic,NotLEP,No,0,No,1372,Approaches
984710,har,C,Male,Hispanic,NotLEP,No,1,No,1451,Approaches
984710,har,C,Male,Hispanic,NotLEP,No,2,No,1547,Approaches
984730,bla,T,Female,Hispanic,LEP,No,0,Yes,1953,Masters
984730,bla,T,Female,Hispanic,LEP,No,1,Yes,1888,Masters
985004,har,C,Female,Hispanic,LEP,No,0,No,1217,Notapproach
985004,har,C,Female,Hispanic,LEP,No,1,No,1216,Notapproach
985004,har,C,Female,Hispanic,LEP,No,2,No,1342,Notapproach
985128,jon,C,Male,Hispanic,LEP,No,0,No,1468,Meets
